"ID","Date","Year","Time","Age","Sex","Dispositon","TotL..ft.","TotL..cm.","SVL...cm.","lbs","kg","Easting","Northing","General.Location","Method","Association","Additional.ID","County","Designation","Observer","Scout","Egg.Count","Follicle.Status","Comments","Phenotype","Size.Est.","X..Hidden","Snake.Temp","Ground.Temp","Microhabitat","Burrow.Feature","Behavior","Condition","NEW.ID.","Method_Grouped","x","y"
"BP01-11MAR20",2020-03-11,"2020","11:43","adult","Female","alive","9.9",302,267,33.3,15.1,"440510","2877345","Picayune -- E of New Land (Six Ls)","Scout","direct","","Collier","PSSF","IB, IE, AlF","Loki","20","V","caught nearby PYBI-71","","","","","","","","","","","Scout",-81.5945010688661,26.0137777042609
"BP02-11MAR20",2020-03-11,"2020","13:37","adult","Female","alive","13",396,351,77.2,35,"430924","2883641","Marco Raw Water","Scout","direct","","Collier","Development","IB, IE, AlF","Ca$h","51","V","caught mating w/ BP03-11MAR20 w/ PYBI-58 nearby","","","","","","","","","","","Scout",-81.6906245724213,26.0701995941439
"BP03-11MAR20",2020-03-11,"2020","13:37","adult","Male","alive","9.7",297,257,18.1,8.2,"430924","2883641","Marco Raw Water","Scout","direct","","Collier","Development","IB, IE, AlF","Ca$h",NA,"","caught mating w/ BP02-11MAR20 w/ PYBI-58 nearby","","","","","","","","","","","Scout",-81.6906245724213,26.0701995941439
"BP01-12MAR20",2020-03-12,"2020","10:08","adult","Male","alive","8.7",266,231,15,6.8,"436851","2881301","W. Sentel","Scout","direct","PYBI-B3","Collier","Six L's Agricultural","IB, IE, AlF","Lulu",NA,"","caught mating with PYBI-64; upon necropsy discovered transmitter, recovered B3!!","","","","","","","","","","","Scout",-81.6312559638813,26.049342522245
"BP02-12MAR20",2020-03-12,"2020","11:37","adult","Female","alive","12.1",370,329,53.5,24.3,"435918","2880420","Pantanal feature","Scout","direct","","Collier","Development","IB, IE, AlF","Franko","40","V","found basking nearby PYBI-53","","","","","","","","","","","Scout",-81.6405388147806,26.0413467022625
"E29-BP01-23MAR20",2020-03-23,"2020","23:25","juvenile","Female","alive","6.8",207,181,5.7,2.6,"465301","2865171","Tamiami Trail ","Road Cruising","","","Collier","BCNP","AuF","","na","","","","","","","","","","","","","Road Cruising",-81.3464402187988,25.904656059448
"BP01-25MAR20",2020-03-25,"2020","11:19","adult","Female","alive","10.1",309,271,33.5,15.2,"440138","2877203","Picayune -- S of New Land (Six Ls)","Scout","indirect","","Collier","PSSF","IB, IE, AlF","Loki","27","O","caught basking along disturbed edge; shedding (on the way to PYBI-71, not directly associated)","","","","","","","","","","","Scout",-81.59821191524,26.0124802024832
"BP01-29MAR20",2020-03-29,"2020","21:15","adult","Female","alive","8.8",267,246,25.7,11.7,"438158","2877069","Tamiami Trail","Opportunistic","","","Collier","Six L's Agricultural","FWC LE Kevin Kleis","","20","V","animal observed stretched out in road crossing South to North","","","","","","","","","","","Miscellaneous",-81.6179911796471,26.0111870536571
"E29-BP02-29MAR20",2020-03-29,"2020","21:19","adult","female ","alive","14.2",433,384,78.3,35.5,"480756","2861640","Tamiami Trail","Road Cruising","","","Collier","BCNP","AlF, NV ","","63","O","Animal observed stretched out in to road going North to South","","","","","ambient temp: 75 degrees ","","","","","","Road Cruising",-81.1920844561781,25.8730578672354
"E29-BP01-30MAR20",2020-03-30,"2020","23:40","adult","Male","dead","6.5",NA,NA,NA,NA,"503454","2859098","Tamiami Trail","Road Cruising","","","Collier","BCNP","IE, AuF","",NA,"","","","","","","ambient temp: 71 degrees ","","","","","","Road Cruising",-80.9655303983801,25.8502265445003
"E29-BP01-07APR20",2020-04-07,"2020","23:30","juvenile","Female","alive","5.2",159,140,3.3,1.5,"515873","2850761","Tamiami Trail","Road Cruising","","","Collier","BCNP","IE, AlF, AuF","","na","","Animal observed stretched out in middle of road crossing South to North","","","","","ambient temp: 75 degrees ","","","","","","Road Cruising",-80.8416938436729,25.7748606348068
"BP01-09APR20",2020-04-09,"2020","1:00","adult","Male","dead","7.5",228,196,7.5,3.4,"444520","2873020","Tamiami Trail E of SR92","Road Cruising","","","Collier","","AuF","",NA,"","Animal observed hit on North side of road ","","","","","ambient temp: 71 degrees ","","","","","","Road Cruising",-81.5542462667332,25.9748845883345
"BP01-18APR20",2020-04-18,"2020","12:00","adult","Female","dead",NA,NA,NA,NA,NA,"438783","2876450","41 South","Heavy Equipment","","","Collier","Six L's Agricultural","Farm operator ","",NA,"","discing, ran over female ","","","","","","","","","","","Heavy Equipment",-81.6117168397063,26.0056244562375
"BP02-18APR20",2020-04-18,"2020","22:16","juvenile","Female","alive","6",182,161,3.2,1.5,"437735","2877948","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","IE, AlF ","",NA,"","Animal observed crossing east to west ","","","","","ambient temp: 27 C, ST=24.2, GT=26.6","","","","","","Road Cruising",-81.6222598901537,26.01910568578
"E29-BP01-25APR20",2020-04-25,"2020","1:25","juvenile","female ","alive","5.3",162,143,4.9,2.2,"489743","2860607","Tamiami Trail","Road Cruising","","","Collier","BCNP","AuF","",NA,"","","","","","","","","","","","","Road Cruising",-81.1023726220969,25.8638208680595
"E29-BP01-06MAY20",2020-05-06,"2020","22:09","juvenile","Male","alive","4.7",142,124,2.3,1.1,"497178","2859772","Tamiami Trail","Road Cruising","","","Collier","BCNP","AuF","",NA,"","","","","","","","","","","","","Road Cruising",-81.0281639253055,25.8563141532973
"BP01-12MAY20",2020-05-12,"2020","9:30","juvenile","Male","alive","5.1",156,136,2.8,1.3,"427140","2878779","Shell Island Rd","Opportunistic","","","Collier","RBNERR","USDA Tyler Webb","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7281834880506,26.0261143130542
"E29-BP01-17MAY20",2020-05-17,"2020","23:45","adult","Male","alive","7.4",225,196,8.6,3.9,"512153","2849255","Loop Rd","Road Cruising","","","Collier","BCNP","AuF","",NA,"","crossing South to North","","","","","ambient temp = 71 degrees","","","","","","Road Cruising",-80.8788082466809,25.7612968897072
"BP01-03JUN20",2020-06-03,"2020","1:00","adult","Female","alive","8.3",253,222,18.1,8.2,"437135","2878194","Riggs Rd","Road Cruising","","","Collier","Development","AuF","","na","","traveling east to west (unid feathers colelcted digestive tract)","","","","","ambient temp = 75","","","","","","Road Cruising",-81.6282676706999,26.0213009555383
"BP02-03JUN20",2020-06-03,"2020",NA,"juvenile","Female","alive","6.5",199,174,6.3,2.9,"431722","2878748","N of Runaway Ln","Opportunistic","","","Collier","Fiddler's Creek","Richard Garcia ","","na","","crossing the road ","","","","","","","","","","","Miscellaneous",-81.6823907410569,26.0260578771145
"BP01-05JUN20",2020-06-05,"2020","12:00","adult","Female","dead","9.8",300,262,19.2,8.7,"428163","2882512","Griffin Rd","Heavy Equipment","","","Collier","Development","Tony, Magestic Landscaping ","","na","","burried under rubble pile on berm, machinery dug it out. Killed upon visual ","","","","","","","","","","","Heavy Equipment",-81.7181652947136,26.059871074865
"BP01-10JUN20",2020-06-10,"2020",NA,"juvenile","Male","alive","6.3",191,166,7.9,3.6,"432531","2878647","Fiddler's Creek","Opportunistic","","","Collier","Fiddler's Creek","Richard Garcia ","",NA,"","caught crossing the road","","","","","","","","","","","Miscellaneous",-81.674300590274,26.025183876377
"BP01-18JUN20",2020-06-18,"2020","22:24","adult","Female","alive","7.8",237,207,13.2,6,"437745","2879695","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","AlF","","na","","periscoping in grass, about to travel west to east, 82 degrees","","","","","ambient temp = 77","","","","","","Road Cruising",-81.6222431561615,26.0348802897476
"BP01-21JUN20",2020-06-21,"2020","22:57","adult","Female","dead","7.5",230,200,9.4,4.3,"435610","2878909","Tamiami Trail","Road Cruising","","","Collier","Agricultural","AlF, NV ","","na","","just recently hit, alive during capture, died in bag shortly after. Could not tell direction of crossing ","","","","","","","","","","","Road Cruising",-81.6435428520701,26.0276898295073
"BP01-25JUN20",2020-06-25,"2020","22:24","hatchling","Female","alive","2.3",72,62,0.2,0.1,"437743","2878933","Six L's Rd","Road Cruising","","","Collier","Six L's Agricultural","AlF, Mandy Papke, Jennifer Ruthruff","",NA,"","actively crossing east to west, 80 degrees ambient temp ","","","","","","","","","","","Road Cruising",-81.6222268464125,26.0279998871485
"BP01-26JUN20 ",2020-06-26,"2020","23:57","hatchling","Male","alive","2.3",69,61,0.2,0.1,"436324","2878097","Auto Ranch Rd","Road Cruising","","","Collier","Development","AlF ","",NA,"","crossing road East to west, 81 ambient temo","","","","","","","","","","","Road Cruising",-81.6363676186452,26.0203896607115
"BP01-27JUN20",2020-06-27,"2020","0:21","hatchling","Female","alive","2.3",69,61,0.2,0.1,"436327","2877910","Auto Ranch Rd","Road Cruising","","","Collier","Development","AlF","",NA,"","crossing road East to West, ambient temp 80 degrees ","","","","","","","","","","","Road Cruising",-81.6363285337112,26.0187013178733
"E29-BP01-27JUN20",2020-06-27,"2020","2:35","adult","Male","alive","6.6",200,186,7.9,3.6,"517582","2849389","L-28 ","Hunting","","","Dade","Francis Taylor","AF/KP","",NA,"","","","","","","","","","","","","Hunting",-80.8246677418202,25.7624517895728
"BP01-28JUN20",2020-06-28,"2020","23:19","hatchling","Female","alive","2.2",68,60,0.2,0.1,"436329","2877653","Auto Ranch Rd","Road Cruising","","","Collier","Development ","AlF, MaP, JeR, Izzy Sommerdorf","",NA,"","crossing road east to west ambient 76","","","","","","","","","","","Road Cruising",-81.6362960358741,26.0163808809733
"E29-BP01-28JUN20",2020-06-28,"2020","0:30","hatchling","Female","alive","2.2",67,59,0.2,0.1,"514439","2849183","Loop Rd","Road Cruising","","","Collier","BCNP","AuF","",NA,"","78 degrees ambient temp, 94 g","","","","","","","","","","","Road Cruising",-80.8560127083989,25.7606259582569
"E29-BP02-28JUN20",2020-06-28,"2020","1:35","hatchling","Female","alive","2.2",68,60,0.2,0.1,"462851","2866160","Tamiami Trail","Road Cruising","","","Collier","BCNP","AuF","",NA,"","78 degrees ambient temp, traveling North to South, 100.9 g","","","","","","","","","","","Road Cruising",-81.3709289372023,25.913526012657
"BP01-29JUN20",2020-06-29,"2020","0:50","hatchling","Female","alive","2.3",71,61,0.3,0.1,"437127","2878197","Riggs Rd","Road Cruising","","","Collier","Development","AlF, MP, JeR, IS","",NA,"","crossing road west to east, ambient temp 76, 117.49","","","","","","","","","","","Road Cruising",-81.6283477624561,26.0213276958818
"BP01-30JUN20",2020-06-30,"2020","0:07","hatchling","Female","alive","2.3",69,60,0.3,0.1,"439932","2875005","SR92","Road Cruising","","","Collier","TTI","AlF, NV, MaP, IS","",NA,"","traveling North to South, ambient temperature 77 degrees, 129.4 g","","","","","","","","","","","Road Cruising",-81.600169551074,25.9926251370335
"BP02-30JUN20",2020-06-30,"2020","1:46","hatchling","Male","alive","2.3",71,62,0.3,0.1,"439932","2875007","SR92","Road Cruising","","","Collier","TTI","AlF, NV, MaP, IS","",NA,"","traveling North to South, ambient temperature 75 degrees, 116.83 g ","","","","","","","","","","","Road Cruising",-81.6001696428093,25.9926431957785
"E29-BP01-30JUN20",2020-06-30,"2020","22:50","juvenile",NA,"alive",NA,NA,NA,NA,NA,"462261","2866425","Tamiami Trail","Road Cruising","","","Collier","BCNP","AuF","",NA,"","traveling South to North. Python turned over to Donna Kalil ","","","","","","","","","","","Road Cruising",-81.3768275310708,25.915903709344
"E29-BP01-03JUL20",2020-07-03,"2020","23:35","juvenile","Female","alive","5.5",168,145,3.5,1.6,"553917","2891102","L-68","Road Cruising","","","Broward","Francis Taylor","AF/KP","","na","","","","","","","","","","","","","Road Cruising",-80.4606206060562,26.1382129501047
"E29-BP01-04JUL20",2020-07-04,"2020","1:25","adult","Male","alive","8.2",251,217,12.8,5.8,"554070","2886684","L-68","Road Cruising","","","Broward","Francis Taylor","AF/KP","",NA,"","","","","","","","","","","","","Road Cruising",-80.4592736870652,26.0983157255501
"BP01-06JUL20",2020-07-06,"2020","23:20","hatchling","Male","alive","2.5",75,66,0.3,0.1,"436320","2878257","Auto Ranch Rd","Road Cruising","","","Collier","Development","AlF, MaP, IS","",NA,"","crossing road east to west. 137.40 g, scar 21 cm down body, intestinal content, likely rodent ambient 80, st-27.22","","","","","","","","","","","Road Cruising",-81.6364153838137,26.0218341687272
"BP01-08JUL20",2020-07-08,"2020","1:00","hatchling","Female","alive","2.4",75,65,0,NA,"453922","2868857","Tamiami Trail","Road Cruising","","","Collier","FSSP","Matt Metcalf","",NA,"","crossing north to south, ambient 80, humidity 83","","","","","","","","","","","Road Cruising",-81.4601765727256,25.93762348472
"BP02-08JUL20",2020-07-08,"2020","1:00","hatchling","Female","alive","2.6",78,68,0,NA,"453922","2868857","Tamiami Trail","Road Cruising","","","Collier","FSSP","Matt Metcalf","",NA,"","crossing west to east 80 ambient ","","","","","","","","","","","Road Cruising",-81.4601765727256,25.93762348472
"BP03-08JUL20",2020-07-08,"2020","1:30","hatchling","Male","alive","2.5",76,67,0,NA,"453922","2868857","Tamiami Trail","Road Cruising","","","Collier","FSSP","Matt Metcalf","",NA,"","crossing west to east 80 ambient ","","","","","","","","","","","Road Cruising",-81.4601765727256,25.93762348472
"BP04-08JUL20",2020-07-08,"2020","2:00","hatchling","Female","alive","2.4",75,65,0.2,0.1,"453789","2868908","Tamiami Trail","Road Cruising","","","Collier","FSSP","Matt Metcalf ","",NA,"","crossing north to south 80 ambient ","","","","","","","","","","","Road Cruising",-81.4615065911304,25.9380797715308
"BP05-08JUL20",2020-07-08,"2020","23:54","hatchling","Male","alive","2.4",73,63,0.3,0.1,"439970","2875009","SR92","Road Cruising","","","Collier","CSSP","AlF, MaP, JeR, Katie Griffin ","",NA,"","traveling north to south, 79 ambient temp, ran over tail with car, stretched out in the middle of road, 26.11","","","","","","","","","","","Road Cruising",-81.5997900739462,25.9926628292286
"BP01-09JUL20",2020-07-09,"2020","0:22","hatchling","Male","alive","2.3",71,62,0.2,0.1,"436323","2878113","Auto Ranch Rd","Road Cruising","","","Collier","Development","AlF, MaP, JeR, Katie Griffin ","",NA,"","traveling east to west, 80 ambient temp st-27.22","","","","","","","","","","","Road Cruising",-81.6363783911062,26.0205340851295
"BP01-10JUL20",2020-07-10,"2020","22:09","hatchling","Male","dead","2.5",75,65,0.3,0.1,"436800","2878065","Tamiami Trail","Road Cruising","","","Collier","Development","AlF","",NA,"","ambient temp 84","","","","","","","","","","","Road Cruising",-81.631609236784,26.0201215875378
"BP02-10JUL20",2020-07-10,"2020","23:10","hatchling","Male","alive","2.3",72,63,0.2,0.1,"437121","2877984","Riggs Rd","Road Cruising","","","Collier","Development","AlF","",NA,"","ambient temp 84, traveling east st=28.67","","","","","","","","","","","Road Cruising",-81.6283974811568,26.0194041964482
"BP03-10JUL20",2020-07-10,"2020","23:56","hatchling","Male","alive","2.4",72,64,0.3,0.1,"440404","2875100","SR92","Road Cruising","","","Collier","CSSP","AlF","",NA,"","ambient temp 82, traveling North, ST-26.11","","","","","","","","","","","Road Cruising",-81.5954580892998,25.9935024169026
"BP01-11JUL20",2020-07-11,"2020","23:45","hatchling","Male","alive","2.6",79,68,0.3,0.1,"436324","2878203","Auto Ranch Rd","Road Cruising","","","Collier","Development","AuF","",NA,"","ambient temp 80, crossing E to west","","","","","","","","","","","Road Cruising",-81.636372780312,26.0213467639054
"BP01-12JUL20",2020-07-12,"2020","1:45","hatchling","Male","alive","2.6",78,69,0.3,0.1,"423025","2878717","Keewaydin Island ","Opportunistic","","","Collier","RBNERR","IS, Chelsea Denig","",NA,"","heading west ","","","","","","","","","","","Miscellaneous",-81.7693034346268,26.0253414579727
"BP02-12JUL20",2020-07-12,"2020","2:35","hatchling","Male","alive","2.1",65,58,0.2,0.1,"462672","2866244","Tamiami Trail","Road Cruising","","","Collier","FSSP","AuF","",NA,"","Traveling North to South 80 degrees","","","","","","","","","","","Road Cruising",-81.3727185881068,25.9142799298692
"BP03-12JUL20",2020-07-12,"2020","3:35","hatchling",NA,"dead","0",NA,NA,NA,NA,"436637","2878183","Tamiami Trail","Road Cruising","","","Collier","Development","AuF","",NA,"","ambient temp 80, ST-26.11","","","","","","","","","","","Road Cruising",-81.6332438673781,26.0211799158486
"E29-BP01-12JUL20",2020-07-12,"2020","0:30","hatchling",NA,"dead",NA,NA,NA,NA,NA,"470872","2864633","Tamiami Trail","Road Cruising","","","Collier","BCNP","AuF","",NA,"","79 ambient temp","","","","","","","","","","","Road Cruising",-81.2908072032984,25.8999202108124
